"V1","V2","V3","V4","V5","V6","V7","V8"
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,6.01167467221344e-06,0,0,0,0,0
0,0,1.20233493444269e-05,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,1.80350240166403e-05,0,0,0,0
0,0,0,6.01167467221344e-06,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,1.20233493444269e-05,0,0,0,0
0,0,0,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0
3.00583733610672e-05,2.40466986888538e-05,2.40466986888538e-05,6.01167467221344e-06,0,0,0,0
1.20233493444269e-05,1.80350240166403e-05,2.40466986888538e-05,3.60700480332806e-05,1.20233493444269e-05,0,0,0
1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,2.40466986888538e-05,2.40466986888538e-05,0,0,0
3.00583733610672e-05,3.00583733610672e-05,3.00583733610672e-05,6.01167467221344e-06,6.01167467221344e-06,0,0,0
2.40466986888538e-05,2.40466986888538e-05,2.40466986888538e-05,3.60700480332806e-05,1.20233493444269e-05,0,0,0
3.60700480332806e-05,3.60700480332806e-05,3.60700480332806e-05,2.40466986888538e-05,2.40466986888538e-05,0,0,0
6.01167467221344e-05,6.01167467221344e-05,6.01167467221344e-05,5.41050720499209e-05,7.21400960665613e-05,0,0,0
8.41634454109881e-05,8.41634454109881e-05,8.41634454109881e-05,0.000102198469427628,0.000102198469427628,6.01167467221344e-06,0,0
0.0004027822030383,0.0004027822030383,0.000408793877710514,0.000426828901727154,0.000517004021810356,0.000763482683371107,0.00076949435804332,0.00076949435804332
0.999230505641957,0.999230505641957,0.999230505641957,0.999230505641957,0.999230505641957,0.999230505641957,0.999230505641957,0.999230505641957
