"V1","V2","V3","V4","V5","V6","V7","V8"
6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,0,0,0,0,0
0,0,6.01167467221344e-06,0,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,1.80350240166403e-05,0,0,0,0
0,0,0,0,0,0,0,0
3.60700480332806e-05,3.60700480332806e-05,3.00583733610672e-05,1.20233493444269e-05,0,0,0,0
3.00583733610672e-05,3.00583733610672e-05,3.00583733610672e-05,6.01167467221344e-06,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,2.40466986888538e-05,2.40466986888538e-05,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,4.20817227054941e-05,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.80350240166403e-05,1.80350240166403e-05,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,1.20233493444269e-05,1.80350240166403e-05,0,0,0,0
5.41050720499209e-05,5.41050720499209e-05,4.20817227054941e-05,6.01167467221344e-06,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,3.00583733610672e-05,4.20817227054941e-05,6.01167467221344e-06,0,0,0
1.20233493444269e-05,1.20233493444269e-05,1.20233493444269e-05,3.60700480332806e-05,2.40466986888538e-05,0,0,0
3.60700480332806e-05,3.60700480332806e-05,3.60700480332806e-05,1.20233493444269e-05,4.80933973777075e-05,0,0,0
2.40466986888538e-05,2.40466986888538e-05,2.40466986888538e-05,3.60700480332806e-05,7.21400960665613e-05,0,0,0
3.60700480332806e-05,3.60700480332806e-05,3.00583733610672e-05,4.80933973777075e-05,8.41634454109881e-05,0,0,0
0.000132256842788696,0.000126245168116482,0.000132256842788696,9.6186794755415e-05,6.61284213943478e-05,6.01167467221344e-06,0,0
0.000583132443204704,0.000589144117876917,0.000589144117876917,0.000637237515254624,0.00075145933402668,0.00104603139296514,0.00105204306763735,0.00105204306763735
0.998947956932363,0.998947956932363,0.998947956932363,0.998947956932363,0.998947956932363,0.998947956932363,0.998947956932363,0.998947956932363
